Paper,Question_Number,Question_Text,Option_A,Option_B,Option_C,Option_D,Subject,Raw_Options_Text
Sindhudurg_Police_Paper,88,,"ईस्ट इंडीया कंपनीला कोणत्या कराराच्या अंतर्गत बंगाल, बिहार आणि ओडीसा यांवर दिवाणी अधिकार मिळाले ?",अलीनगर,फैजाबाद,अलाहाबाद,,"ईस्ट इंडीया कंपनीला कोणत्या कराराच्या अंतर्गत बंगाल, बिहार आणि ओडीसा यांवर दिवाणी अधिकार मिळाले ? &) अलीनगर 9) फैजाबाद €) अलाहाबाद"
Sindhudurg_Police_Paper,0,बनारस,सन १९२७ मध्ये ऑल इंडिया वुमन कॉन्फरंसची मद्रास येथे कुणी स्थापना केली ?,जेम्स कझीन्स,मागरिट कझीन्स,& आणि 9 दोन्हीयापैकी नाही स्वदेश बांधब समितीची स्थापना कुणी केली ?,,सन १९२७ मध्ये ऑल इंडिया वुमन कॉन्फरंसची मद्रास येथे कुणी स्थापना केली ? £) जेम्स कझीन्स 3) मागरिट कझीन्स ८) & आणि 9 दोन्ही 19) यापैकी नाही स्वदेश बांधब समितीची स्थापना कुणी केली ?
Sindhudurg_Police_Paper,4,अश्वीनीकुमार दत्त 9) बाघा जतीन ९) नरेंद्रनाथ भट्टाचार्य,व्हर्नाकुलर प्रेस अँक्ट कुणी अमलात आणला ?,लॉर्ड लिठ्टन,लॉर्ड बेंटली,लॉर्ड स्टॅनली नॅशनल कमीशन ऑफ वुमन च्या पहिल्या चेअरमन कोण होत्या ?मोहिनी गिरीपोर्णिमा अडवाणीगिरीजा व्यास सिध्देंद्र योगी हे खालीलपैकी कोणत्या नृत्याशी निगडीत आहेत ?कुचीपूडीओडीसीयक्षणाण खालीलपैकी कोणती हस्तकला आंध्रप्रदेश राज्याशी निगडीत आहे ?,,व्हर्नाकुलर प्रेस अँक्ट कुणी अमलात आणला ? &) लॉर्ड लिठ्टन 9) लॉर्ड बेंटली ०) लॉर्ड स्टॅनली नॅशनल कमीशन ऑफ वुमन च्या पहिल्या चेअरमन कोण होत्या ? /») मोहिनी गिरी 3) पोर्णिमा अडवाणी ८९) गिरीजा व्यास सिध्देंद्र योगी हे खालीलपैकी कोणत्या नृत्याशी निगडीत आहेत ? &) कुचीपूडी 5) ओडीसी ९) यक्षणाण खालीलपैकी कोणती हस्तकला आंध्रप्रदेश राज्याशी निगडीत आहे ?
Sindhudurg_Police_Paper,4,अपतानी 9) कलमकारी ९) लेपचा,,,,,,
Sindhudurg_Police_Paper,0,सुभाषचंद्र बोस,,,,,,
Sindhudurg_Police_Paper,1,लॉर्ड रिपन,,,,,,
Sindhudurg_Police_Paper,1,जयंती पटनाईक,,,,,,
Sindhudurg_Police_Paper,1,कथ्थकली,,,,,,
Sindhudurg_Police_Paper,0,बंधनी,यह 1882८ 15 01 17,,,,,यह 1882८ 15 01 17
Sindhudurg_Police_Paper,8,,,,,,,
Sindhudurg_Police_Paper,89,,,,,,,
Sindhudurg_Police_Paper,90,,,,,,,
Sindhudurg_Police_Paper,91,,,,,,,
Sindhudurg_Police_Paper,92,,,,,,,
Sindhudurg_Police_Paper,93,,,,,,,
Sindhudurg_Police_Paper,94,,स,"1882८ 16 01 17 ""खरमोर"" हे काय आहे? ॥",,,,"स ) 1882८ 16 01 17 ""खरमोर"" हे काय आहे? ॥"
Sindhudurg_Police_Paper,4,हिमालयात 8) मध्यप्रदेश मध्ये ८) उत्तर-पुर्व भातात. 0) तामीळनाडुच्या,आढळणारी दुर्मिळ आढळणारा दुर्मिळ आढळणारा दुर्मिळ समुद्रात आढळणारा वनस्पती पक्षी प्राणी दुर्मिळ मासा ९६ वे अखील भारतीय मराठी साहित्य संम्मेलन कोठे संपन्न झाले ?,वाशीम,वर्धा,"चंद्रपूरभंडारा ""जय जय महाराष्ट्र माझा"" हे गीत कुणी लिहीलेले आहे ?शाहीर साबळेराजा बढेमंगेश पाडगांवकर॒जगदीश खेबुडकर राष्ट्रीय उर्जा संरक्षण दिवस कोणत्या दिवशी साजरा केला जातो ?",,"आढळणारी दुर्मिळ आढळणारा दुर्मिळ आढळणारा दुर्मिळ समुद्रात आढळणारा वनस्पती पक्षी प्राणी दुर्मिळ मासा ९६ वे अखील भारतीय मराठी साहित्य संम्मेलन कोठे संपन्न झाले ? &) वाशीम 5) वर्धा ८) चंद्रपूर 0) भंडारा ""जय जय महाराष्ट्र माझा"" हे गीत कुणी लिहीलेले आहे ? &) शाहीर साबळे 8) राजा बढे ८) मंगेश पाडगांवकर॒ 1) जगदीश खेबुडकर राष्ट्रीय उर्जा संरक्षण दिवस कोणत्या दिवशी साजरा केला जातो ?"
